scats_site_number,timestamp,traffic_flow
3122,2006-10-11 17:00:00,3125
3122,2006-10-11 18:00:00,2854
3122,2006-10-11 19:00:00,1798
3122,2006-10-11 20:00:00,1103
3122,2006-10-11 21:00:00,1112
3122,2006-10-11 22:00:00,830
3122,2006-10-11 23:00:00,364
3122,2006-10-12 00:00:00,192
3122,2006-10-12 01:00:00,86
3122,2006-10-12 02:00:00,65
3122,2006-10-12 03:00:00,59
3122,2006-10-12 04:00:00,97
3122,2006-10-12 05:00:00,259
3122,2006-10-12 06:00:00,1116
3122,2006-10-12 07:00:00,2613
3122,2006-10-12 08:00:00,2762
3122,2006-10-12 09:00:00,2613
3122,2006-10-12 10:00:00,2111
3122,2006-10-12 11:00:00,2171
3122,2006-10-12 12:00:00,2203
3122,2006-10-12 13:00:00,2112
3122,2006-10-12 14:00:00,2361
3122,2006-10-12 15:00:00,2794
3122,2006-10-12 16:00:00,2866
3122,2006-10-12 17:00:00,3142
3122,2006-10-12 18:00:00,2822
3122,2006-10-12 19:00:00,1910
3122,2006-10-12 20:00:00,1271
3122,2006-10-12 21:00:00,1151
3122,2006-10-12 22:00:00,881
3122,2006-10-12 23:00:00,455
3122,2006-10-13 00:00:00,212
3122,2006-10-13 01:00:00,129
3122,2006-10-13 02:00:00,86
3122,2006-10-13 03:00:00,77
3122,2006-10-13 04:00:00,100
3122,2006-10-13 05:00:00,246
3122,2006-10-13 06:00:00,1119
3122,2006-10-13 07:00:00,2544
3122,2006-10-13 08:00:00,2877
3122,2006-10-13 09:00:00,2434
3122,2006-10-13 10:00:00,2122
3122,2006-10-13 11:00:00,2168
3122,2006-10-13 12:00:00,2277
3122,2006-10-13 13:00:00,2176
3122,2006-10-13 14:00:00,2372
3122,2006-10-13 15:00:00,2872
3122,2006-10-13 16:00:00,2988
3122,2006-10-13 17:00:00,3094
3122,2006-10-13 18:00:00,2982
3122,2006-10-13 19:00:00,2017
3122,2006-10-13 20:00:00,1186
3122,2006-10-13 21:00:00,1048
3122,2006-10-13 22:00:00,905
3122,2006-10-13 23:00:00,736
3122,2006-10-14 00:00:00,513
3122,2006-10-14 01:00:00,303
3122,2006-10-14 02:00:00,178
3122,2006-10-14 03:00:00,120
3122,2006-10-14 04:00:00,107
3122,2006-10-14 05:00:00,155
3122,2006-10-14 06:00:00,407
3122,2006-10-14 07:00:00,811
3122,2006-10-14 08:00:00,1476
3122,2006-10-14 09:00:00,1980
3122,2006-10-14 10:00:00,2403
3122,2006-10-14 11:00:00,2698
3122,2006-10-14 12:00:00,2744
3122,2006-10-14 13:00:00,2595
3122,2006-10-14 14:00:00,2483
3122,2006-10-14 15:00:00,2466
3122,2006-10-14 16:00:00,2425
3122,2006-10-14 17:00:00,2362
3122,2006-10-14 18:00:00,2154
3122,2006-10-14 19:00:00,1572
3122,2006-10-14 20:00:00,1028
3122,2006-10-14 21:00:00,920
3122,2006-10-14 22:00:00,926
3122,2006-10-14 23:00:00,838
3122,2006-10-15 00:00:00,663
3122,2006-10-15 01:00:00,388
3122,2006-10-15 02:00:00,230
3122,2006-10-15 03:00:00,188
3122,2006-10-15 04:00:00,197
3122,2006-10-15 05:00:00,225
3122,2006-10-15 06:00:00,354
3122,2006-10-15 07:00:00,470
3122,2006-10-15 08:00:00,782
3122,2006-10-15 09:00:00,1376
3122,2006-10-15 10:00:00,1774
3122,2006-10-15 11:00:00,1965
3122,2006-10-15 12:00:00,2213
3122,2006-10-15 13:00:00,2093
3122,2006-10-15 14:00:00,1945
3122,2006-10-15 15:00:00,2124
3122,2006-10-15 16:00:00,2066
3122,2006-10-15 17:00:00,1968
3122,2006-10-15 18:00:00,1587
3122,2006-10-15 19:00:00,1097
3122,2006-10-15 20:00:00,839
3122,2006-10-15 21:00:00,788
3122,2006-10-15 22:00:00,493
3122,2006-10-15 23:00:00,288
3122,2006-10-16 00:00:00,148
3122,2006-10-16 01:00:00,76
3122,2006-10-16 02:00:00,52
3122,2006-10-16 03:00:00,51
3122,2006-10-16 04:00:00,90
3122,2006-10-16 05:00:00,241
3122,2006-10-16 06:00:00,1079
3122,2006-10-16 07:00:00,2432
3122,2006-10-16 08:00:00,2715
3122,2006-10-16 09:00:00,2350
3122,2006-10-16 10:00:00,1885
3122,2006-10-16 11:00:00,1879
3122,2006-10-16 12:00:00,2004
3122,2006-10-16 13:00:00,1975
3122,2006-10-16 14:00:00,2159
3122,2006-10-16 15:00:00,2716
3122,2006-10-16 16:00:00,2856
3122,2006-10-16 17:00:00,3170
3122,2006-10-16 18:00:00,2697
3122,2006-10-16 19:00:00,1612
3122,2006-10-16 20:00:00,1026
3122,2006-10-16 21:00:00,923
3122,2006-10-16 22:00:00,625
3122,2006-10-16 23:00:00,284
3122,2006-10-17 00:00:00,144
3122,2006-10-17 01:00:00,67
3122,2006-10-17 02:00:00,47
3122,2006-10-17 03:00:00,41
3122,2006-10-17 04:00:00,83
3122,2006-10-17 05:00:00,256
3122,2006-10-17 06:00:00,1224
3122,2006-10-17 07:00:00,2625
3122,2006-10-17 08:00:00,2724
3122,2006-10-17 09:00:00,2525
3122,2006-10-17 10:00:00,2142
3122,2006-10-17 11:00:00,1962
3122,2006-10-17 12:00:00,2114
3122,2006-10-17 13:00:00,2104
3122,2006-10-17 14:00:00,2247
3122,2006-10-17 15:00:00,2664
3122,2006-10-17 16:00:00,2994
3122,2006-10-17 17:00:00,3151
3122,2006-10-17 18:00:00,2821
3122,2006-10-17 19:00:00,1899
3122,2006-10-17 20:00:00,1182
3122,2006-10-17 21:00:00,1140
3122,2006-10-17 22:00:00,845
3122,2006-10-17 23:00:00,517
3122,2006-10-18 00:00:00,221
3122,2006-10-18 01:00:00,119
3122,2006-10-18 02:00:00,75
3122,2006-10-18 03:00:00,78
3122,2006-10-18 04:00:00,84
3122,2006-10-18 05:00:00,253
3122,2006-10-18 06:00:00,1189
3122,2006-10-18 07:00:00,2608
3122,2006-10-18 08:00:00,2728
3122,2006-10-18 09:00:00,2509
3122,2006-10-18 10:00:00,2090
3122,2006-10-18 11:00:00,2108
3122,2006-10-18 12:00:00,2131
3122,2006-10-18 13:00:00,2074
3122,2006-10-18 14:00:00,2293
3122,2006-10-18 15:00:00,2796
3122,2006-10-18 16:00:00,3012
3122,2006-10-18 17:00:00,3198
3122,2006-10-18 18:00:00,3088
3122,2006-10-18 19:00:00,1979
3122,2006-10-18 20:00:00,1175
3122,2006-10-18 21:00:00,1039
3122,2006-10-18 22:00:00,901
3122,2006-10-18 23:00:00,553
3122,2006-10-19 00:00:00,204
3122,2006-10-19 01:00:00,109
3122,2006-10-19 02:00:00,65
3122,2006-10-19 03:00:00,65
3122,2006-10-19 04:00:00,91
3122,2006-10-19 05:00:00,314
3122,2006-10-19 06:00:00,1161
3122,2006-10-19 07:00:00,2613
3122,2006-10-19 08:00:00,2728
3122,2006-10-19 09:00:00,2637
3122,2006-10-19 10:00:00,2137
3122,2006-10-19 11:00:00,2155
3122,2006-10-19 12:00:00,2210
3122,2006-10-19 13:00:00,2265
3122,2006-10-19 14:00:00,2332
3122,2006-10-19 15:00:00,2802
3122,2006-10-19 16:00:00,2943
3122,2006-10-19 17:00:00,3215
3122,2006-10-19 18:00:00,2837
3122,2006-10-19 19:00:00,2014
3122,2006-10-19 20:00:00,1272
3122,2006-10-19 21:00:00,1173
3122,2006-10-19 22:00:00,906
3122,2006-10-19 23:00:00,478
3122,2006-10-20 00:00:00,260
3122,2006-10-20 01:00:00,145
3122,2006-10-20 02:00:00,99
3122,2006-10-20 03:00:00,83
3122,2006-10-20 04:00:00,97
3122,2006-10-20 05:00:00,236
3122,2006-10-20 06:00:00,1140
3122,2006-10-20 07:00:00,2518
3122,2006-10-20 08:00:00,2766
3122,2006-10-20 09:00:00,2435
3122,2006-10-20 10:00:00,2239
3122,2006-10-20 11:00:00,2203
3122,2006-10-20 12:00:00,2407
3122,2006-10-20 13:00:00,2278
3122,2006-10-20 14:00:00,2331
3122,2006-10-20 15:00:00,2813
3122,2006-10-20 16:00:00,2994
3122,2006-10-20 17:00:00,3213
3122,2006-10-20 18:00:00,2815
3122,2006-10-20 19:00:00,2015
3122,2006-10-20 20:00:00,1152
3122,2006-10-20 21:00:00,1018
3122,2006-10-20 22:00:00,930
3122,2006-10-20 23:00:00,738
3122,2006-10-21 00:00:00,406
3122,2006-10-21 01:00:00,232
3122,2006-10-21 02:00:00,160
3122,2006-10-21 03:00:00,94
3122,2006-10-21 04:00:00,91
3122,2006-10-21 05:00:00,174
3122,2006-10-21 06:00:00,440
3122,2006-10-21 07:00:00,771
3122,2006-10-21 08:00:00,1395
3122,2006-10-21 09:00:00,2057
3122,2006-10-21 10:00:00,2439
3122,2006-10-21 11:00:00,2675
3122,2006-10-21 12:00:00,2691
3122,2006-10-21 13:00:00,2558
3122,2006-10-21 14:00:00,2419
3122,2006-10-21 15:00:00,2362
3122,2006-10-21 16:00:00,2187
3122,2006-10-21 17:00:00,2381
3122,2006-10-21 18:00:00,2031
3122,2006-10-21 19:00:00,1500
3122,2006-10-21 20:00:00,982
3122,2006-10-21 21:00:00,851
3122,2006-10-21 22:00:00,824
3122,2006-10-21 23:00:00,879
3122,2006-10-22 00:00:00,610
3122,2006-10-22 01:00:00,363
3122,2006-10-22 02:00:00,226
3122,2006-10-22 03:00:00,153
3122,2006-10-22 04:00:00,138
3122,2006-10-22 05:00:00,163
3122,2006-10-22 06:00:00,336
3122,2006-10-22 07:00:00,464
3122,2006-10-22 08:00:00,792
3122,2006-10-22 09:00:00,1368
3122,2006-10-22 10:00:00,1795
3122,2006-10-22 11:00:00,1958
3122,2006-10-22 12:00:00,2231
3122,2006-10-22 13:00:00,2097
3122,2006-10-22 14:00:00,1919
3122,2006-10-22 15:00:00,2044
3122,2006-10-22 16:00:00,1910
3122,2006-10-22 17:00:00,2000
3122,2006-10-22 18:00:00,1651
3122,2006-10-22 19:00:00,1095
3122,2006-10-22 20:00:00,885
3122,2006-10-22 21:00:00,758
3122,2006-10-22 22:00:00,576
3122,2006-10-22 23:00:00,269
3122,2006-10-23 00:00:00,156
3122,2006-10-23 01:00:00,80
3122,2006-10-23 02:00:00,47
3122,2006-10-23 03:00:00,40
3122,2006-10-23 04:00:00,99
3122,2006-10-23 05:00:00,232
3122,2006-10-23 06:00:00,1087
3122,2006-10-23 07:00:00,2415
3122,2006-10-23 08:00:00,2708
3122,2006-10-23 09:00:00,2285
3122,2006-10-23 10:00:00,1935
3122,2006-10-23 11:00:00,1968
3122,2006-10-23 12:00:00,2013
3122,2006-10-23 13:00:00,1942
3122,2006-10-23 14:00:00,2093
3122,2006-10-23 15:00:00,2708
3122,2006-10-23 16:00:00,2758
3122,2006-10-23 17:00:00,3068
3122,2006-10-23 18:00:00,2559
3122,2006-10-23 19:00:00,1655
3122,2006-10-23 20:00:00,996
3122,2006-10-23 21:00:00,824
3122,2006-10-23 22:00:00,580
3122,2006-10-23 23:00:00,266
3122,2006-10-24 00:00:00,129
3122,2006-10-24 01:00:00,71
3122,2006-10-24 02:00:00,42
3122,2006-10-24 03:00:00,48
3122,2006-10-24 04:00:00,88
3122,2006-10-24 05:00:00,273
3122,2006-10-24 06:00:00,1198
3122,2006-10-24 07:00:00,2549
3122,2006-10-24 08:00:00,2600
3122,2006-10-24 09:00:00,2563
3122,2006-10-24 10:00:00,2061
3122,2006-10-24 11:00:00,2059
3122,2006-10-24 12:00:00,2210
3122,2006-10-24 13:00:00,2110
3122,2006-10-24 14:00:00,2131
3122,2006-10-24 15:00:00,2733
3122,2006-10-24 16:00:00,2884
3122,2006-10-24 17:00:00,3086
3122,2006-10-24 18:00:00,2699
3122,2006-10-24 19:00:00,1826
3122,2006-10-24 20:00:00,1194
3122,2006-10-24 21:00:00,1018
3122,2006-10-24 22:00:00,801
3122,2006-10-24 23:00:00,389
3122,2006-10-25 00:00:00,162
3122,2006-10-25 01:00:00,105
3122,2006-10-25 02:00:00,51
3122,2006-10-25 03:00:00,65
3122,2006-10-25 04:00:00,79
3122,2006-10-25 05:00:00,261
3122,2006-10-25 06:00:00,1148
3122,2006-10-25 07:00:00,2592
3122,2006-10-25 08:00:00,2627
3122,2006-10-25 09:00:00,2618
3122,2006-10-25 10:00:00,2075
3122,2006-10-25 11:00:00,2117
3122,2006-10-25 12:00:00,2124
3122,2006-10-25 13:00:00,2161
3122,2006-10-25 14:00:00,2215
3122,2006-10-25 15:00:00,2783
3122,2006-10-25 16:00:00,2937
3122,2006-10-25 17:00:00,3241
3122,2006-10-25 18:00:00,2877
3122,2006-10-25 19:00:00,1809
3122,2006-10-25 20:00:00,1181
3122,2006-10-25 21:00:00,1009
3122,2006-10-25 22:00:00,785
3122,2006-10-25 23:00:00,408
3122,2006-10-26 00:00:00,188
3122,2006-10-26 01:00:00,84
3122,2006-10-26 02:00:00,50
3122,2006-10-26 03:00:00,61
3122,2006-10-26 04:00:00,75
3122,2006-10-26 05:00:00,300
3122,2006-10-26 06:00:00,1142
3122,2006-10-26 07:00:00,2525
3122,2006-10-26 08:00:00,2752
3122,2006-10-26 09:00:00,2538
3122,2006-10-26 10:00:00,2142
3122,2006-10-26 11:00:00,2071
3122,2006-10-26 12:00:00,2227
3122,2006-10-26 13:00:00,2256
3122,2006-10-26 14:00:00,2372
3122,2006-10-26 15:00:00,2853
3122,2006-10-26 16:00:00,3016
3122,2006-10-26 17:00:00,3220
3122,2006-10-26 18:00:00,2915
3122,2006-10-26 19:00:00,1920
3122,2006-10-26 20:00:00,1235
3122,2006-10-26 21:00:00,1140
3122,2006-10-26 22:00:00,861
3122,2006-10-26 23:00:00,430
3122,2006-10-27 00:00:00,236
3122,2006-10-27 01:00:00,117
3122,2006-10-27 02:00:00,82
3122,2006-10-27 03:00:00,73
3122,2006-10-27 04:00:00,100
3122,2006-10-27 05:00:00,253
3122,2006-10-27 06:00:00,1138
3122,2006-10-27 07:00:00,2608
3122,2006-10-27 08:00:00,2884
3122,2006-10-27 09:00:00,2583
3122,2006-10-27 10:00:00,2236
3122,2006-10-27 11:00:00,2223
3122,2006-10-27 12:00:00,2483
3122,2006-10-27 13:00:00,2378
3122,2006-10-27 14:00:00,2440
3122,2006-10-27 15:00:00,2757
3122,2006-10-27 16:00:00,2950
3122,2006-10-27 17:00:00,3210
3122,2006-10-27 18:00:00,2836
3122,2006-10-27 19:00:00,1938
3122,2006-10-27 20:00:00,1151
3122,2006-10-27 21:00:00,1025
3122,2006-10-27 22:00:00,855
3122,2006-10-27 23:00:00,760
3122,2006-10-28 00:00:00,469
3122,2006-10-28 01:00:00,268
3122,2006-10-28 02:00:00,161
3122,2006-10-28 03:00:00,109
3122,2006-10-28 04:00:00,111
3122,2006-10-28 05:00:00,170
3122,2006-10-28 06:00:00,426
3122,2006-10-28 07:00:00,740
3122,2006-10-28 08:00:00,1486
3122,2006-10-28 09:00:00,1914
3122,2006-10-28 10:00:00,2298
3122,2006-10-28 11:00:00,2667
3122,2006-10-28 12:00:00,2639
3122,2006-10-28 13:00:00,2657
3122,2006-10-28 14:00:00,2419
3122,2006-10-28 15:00:00,2299
3122,2006-10-28 16:00:00,2215
3122,2006-10-28 17:00:00,2268
3122,2006-10-28 18:00:00,1991
3122,2006-10-28 19:00:00,1520
3122,2006-10-28 20:00:00,1005
3122,2006-10-28 21:00:00,918
3122,2006-10-28 22:00:00,869
3122,2006-10-28 23:00:00,870
3122,2006-10-29 00:00:00,646
3122,2006-10-29 01:00:00,283
3122,2006-10-29 02:00:00,70
3122,2006-10-29 03:00:00,241
3122,2006-10-29 04:00:00,188
3122,2006-10-29 05:00:00,172
3122,2006-10-29 06:00:00,296
3122,2006-10-29 07:00:00,411
3122,2006-10-29 08:00:00,734
3122,2006-10-29 09:00:00,1201
3122,2006-10-29 10:00:00,1590
3122,2006-10-29 11:00:00,1751
3122,2006-10-29 12:00:00,2164
3122,2006-10-29 13:00:00,2027
3122,2006-10-29 14:00:00,1938
3122,2006-10-29 15:00:00,2013
3122,2006-10-29 16:00:00,2075
3122,2006-10-29 17:00:00,2050
3122,2006-10-29 18:00:00,1587
3122,2006-10-29 19:00:00,1098
3122,2006-10-29 20:00:00,893
3122,2006-10-29 21:00:00,778
3122,2006-10-29 22:00:00,572
3122,2006-10-29 23:00:00,309
3122,2006-10-30 00:00:00,161
3122,2006-10-30 01:00:00,86
3122,2006-10-30 02:00:00,62
3122,2006-10-30 03:00:00,47
3122,2006-10-30 04:00:00,84
3122,2006-10-30 05:00:00,227
3122,2006-10-30 06:00:00,980
3122,2006-10-30 07:00:00,2463
3122,2006-10-30 08:00:00,2631
3122,2006-10-30 09:00:00,2326
3122,2006-10-30 10:00:00,1906
3122,2006-10-30 11:00:00,1904
3122,2006-10-30 12:00:00,2025
3122,2006-10-30 13:00:00,2013
3122,2006-10-30 14:00:00,2170
3122,2006-10-30 15:00:00,2668
3122,2006-10-30 16:00:00,2730
3122,2006-10-30 17:00:00,3036
3122,2006-10-30 18:00:00,2576
3122,2006-10-30 19:00:00,1569
3122,2006-10-30 20:00:00,1043
3122,2006-10-30 21:00:00,859
3122,2006-10-30 22:00:00,616
3122,2006-10-30 23:00:00,294
3122,2006-10-31 00:00:00,149
3122,2006-10-31 01:00:00,57
3122,2006-10-31 02:00:00,56
3122,2006-10-31 03:00:00,48
3122,2006-10-31 04:00:00,76
3122,2006-10-31 05:00:00,235
3122,2006-10-31 06:00:00,1106
3122,2006-10-31 07:00:00,2512
3122,2006-10-31 08:00:00,2652
3122,2006-10-31 09:00:00,2518
3122,2006-10-31 10:00:00,2028
3122,2006-10-31 11:00:00,2115
3122,2006-10-31 12:00:00,2111
3122,2006-10-31 13:00:00,2100
3122,2006-10-31 14:00:00,2315
3122,2006-10-31 15:00:00,2686
3122,2006-10-31 16:00:00,2783
3122,2006-10-31 17:00:00,3023
3122,2006-10-31 18:00:00,2599
3122,2006-10-31 19:00:00,1729
3122,2006-10-31 20:00:00,1250
3122,2006-10-31 21:00:00,1007
3122,2006-10-31 22:00:00,858
3122,2006-10-31 23:00:00,389
3126,2006-10-01 00:00:00,757
3126,2006-10-01 01:00:00,530
3126,2006-10-01 02:00:00,340
3126,2006-10-01 03:00:00,216
3126,2006-10-01 04:00:00,170
3126,2006-10-01 05:00:00,217
3126,2006-10-01 06:00:00,446
3126,2006-10-01 07:00:00,636
3126,2006-10-01 08:00:00,971
3126,2006-10-01 09:00:00,1567
3126,2006-10-01 10:00:00,2099
3126,2006-10-01 11:00:00,2124
3126,2006-10-01 12:00:00,2358
3126,2006-10-01 13:00:00,2338
3126,2006-10-01 14:00:00,2319
3126,2006-10-01 15:00:00,2214
3126,2006-10-01 16:00:00,2168
3126,2006-10-01 17:00:00,2251
3126,2006-10-01 18:00:00,1725
3126,2006-10-01 19:00:00,1360
3126,2006-10-01 20:00:00,1017
3126,2006-10-01 21:00:00,1071
3126,2006-10-01 22:00:00,771
3126,2006-10-01 23:00:00,438
3126,2006-10-02 00:00:00,189
3126,2006-10-02 01:00:00,138
3126,2006-10-02 02:00:00,110
3126,2006-10-02 03:00:00,74
3126,2006-10-02 04:00:00,151
3126,2006-10-02 05:00:00,366
3126,2006-10-02 06:00:00,1462
3126,2006-10-02 07:00:00,3163
3126,2006-10-02 08:00:00,3157
3126,2006-10-02 09:00:00,2388
3126,2006-10-02 10:00:00,2217
3126,2006-10-02 11:00:00,2194
3126,2006-10-02 12:00:00,2300
3126,2006-10-02 13:00:00,2142
3126,2006-10-02 14:00:00,2209
3126,2006-10-02 15:00:00,2528
3126,2006-10-02 16:00:00,2965
3126,2006-10-02 17:00:00,3337
3126,2006-10-02 18:00:00,2675
3126,2006-10-02 19:00:00,1826
3126,2006-10-02 20:00:00,1364
3126,2006-10-02 21:00:00,1224
3126,2006-10-02 22:00:00,904
3126,2006-10-02 23:00:00,404
3126,2006-10-03 00:00:00,181
3126,2006-10-03 01:00:00,103
3126,2006-10-03 02:00:00,80
3126,2006-10-03 03:00:00,79
3126,2006-10-03 04:00:00,107
3126,2006-10-03 05:00:00,436
3126,2006-10-03 06:00:00,1657
3126,2006-10-03 07:00:00,3235
3126,2006-10-03 08:00:00,3153
3126,2006-10-03 09:00:00,2694
3126,2006-10-03 10:00:00,2234
3126,2006-10-03 11:00:00,2261
3126,2006-10-03 12:00:00,2234
3126,2006-10-03 13:00:00,2193
3126,2006-10-03 14:00:00,2552
3126,2006-10-03 15:00:00,2402
3126,2006-10-03 16:00:00,3120
3126,2006-10-03 17:00:00,3470
3126,2006-10-03 18:00:00,2864
3126,2006-10-03 19:00:00,2040
3126,2006-10-03 20:00:00,1451
3126,2006-10-03 21:00:00,1354
3126,2006-10-03 22:00:00,1085
3126,2006-10-03 23:00:00,582
3126,2006-10-04 00:00:00,247
3126,2006-10-04 01:00:00,145
3126,2006-10-04 02:00:00,90
3126,2006-10-04 03:00:00,83
3126,2006-10-04 04:00:00,118
3126,2006-10-04 05:00:00,391
3126,2006-10-04 06:00:00,1664
3126,2006-10-04 07:00:00,3125
3126,2006-10-04 08:00:00,3178
3126,2006-10-04 09:00:00,2762
3126,2006-10-04 10:00:00,2428
3126,2006-10-04 11:00:00,2205
3126,2006-10-04 12:00:00,2249
3126,2006-10-04 13:00:00,2283
3126,2006-10-04 14:00:00,2431
3126,2006-10-04 15:00:00,2580
3126,2006-10-04 16:00:00,3125
3126,2006-10-04 17:00:00,3325
3126,2006-10-04 18:00:00,2634
3126,2006-10-04 19:00:00,1748
3126,2006-10-04 20:00:00,1372
3126,2006-10-04 21:00:00,1455
3126,2006-10-04 22:00:00,1137
3126,2006-10-04 23:00:00,569
3126,2006-10-05 00:00:00,264
3126,2006-10-05 01:00:00,157
3126,2006-10-05 02:00:00,96
3126,2006-10-05 03:00:00,84
3126,2006-10-05 04:00:00,149
3126,2006-10-05 05:00:00,424
3126,2006-10-05 06:00:00,1546
3126,2006-10-05 07:00:00,3146
3126,2006-10-05 08:00:00,3219
3126,2006-10-05 09:00:00,2810
3126,2006-10-05 10:00:00,2314
3126,2006-10-05 11:00:00,2372
3126,2006-10-05 12:00:00,2334
3126,2006-10-05 13:00:00,2266
3126,2006-10-05 14:00:00,2504
3126,2006-10-05 15:00:00,2529
3126,2006-10-05 16:00:00,3020
3126,2006-10-05 17:00:00,3359
3126,2006-10-05 18:00:00,3027
3126,2006-10-05 19:00:00,2108
3126,2006-10-05 20:00:00,1654
3126,2006-10-05 21:00:00,1580
3126,2006-10-05 22:00:00,1135
3126,2006-10-05 23:00:00,595
3126,2006-10-06 00:00:00,265
3126,2006-10-06 01:00:00,204
3126,2006-10-06 02:00:00,133
3126,2006-10-06 03:00:00,112
3126,2006-10-06 04:00:00,165
3126,2006-10-06 05:00:00,393
3126,2006-10-06 06:00:00,1588
3126,2006-10-06 07:00:00,3172
3126,2006-10-06 08:00:00,3242
3126,2006-10-06 09:00:00,2657
3126,2006-10-06 10:00:00,2457
3126,2006-10-06 11:00:00,2524
3126,2006-10-06 12:00:00,2351
3126,2006-10-06 13:00:00,2316
3126,2006-10-06 14:00:00,2506
3126,2006-10-06 15:00:00,2615
3126,2006-10-06 16:00:00,3196
3126,2006-10-06 17:00:00,3449
3126,2006-10-06 18:00:00,3001
3126,2006-10-06 19:00:00,2173
3126,2006-10-06 20:00:00,1615
3126,2006-10-06 21:00:00,1441
3126,2006-10-06 22:00:00,1358
3126,2006-10-06 23:00:00,1016
3126,2006-10-07 00:00:00,698
3126,2006-10-07 01:00:00,437
3126,2006-10-07 02:00:00,271
3126,2006-10-07 03:00:00,200
3126,2006-10-07 04:00:00,194
3126,2006-10-07 05:00:00,271
3126,2006-10-07 06:00:00,683
3126,2006-10-07 07:00:00,1136
3126,2006-10-07 08:00:00,1774
3126,2006-10-07 09:00:00,2314
3126,2006-10-07 10:00:00,2556
3126,2006-10-07 11:00:00,2810
3126,2006-10-07 12:00:00,2598
3126,2006-10-07 13:00:00,2562
3126,2006-10-07 14:00:00,2598
3126,2006-10-07 15:00:00,2392
3126,2006-10-07 16:00:00,2391
3126,2006-10-07 17:00:00,2365
3126,2006-10-07 18:00:00,2361
3126,2006-10-07 19:00:00,1883
3126,2006-10-07 20:00:00,1283
3126,2006-10-07 21:00:00,1288
3126,2006-10-07 22:00:00,1259
3126,2006-10-07 23:00:00,1287
3126,2006-10-08 00:00:00,906
3126,2006-10-08 01:00:00,604
3126,2006-10-08 02:00:00,354
3126,2006-10-08 03:00:00,268
3126,2006-10-08 04:00:00,254
3126,2006-10-08 05:00:00,261
3126,2006-10-08 06:00:00,511
3126,2006-10-08 07:00:00,715
3126,2006-10-08 08:00:00,1058
3126,2006-10-08 09:00:00,1657
3126,2006-10-08 10:00:00,2072
3126,2006-10-08 11:00:00,2299
3126,2006-10-08 12:00:00,2450
3126,2006-10-08 13:00:00,2369
3126,2006-10-08 14:00:00,2239
3126,2006-10-08 15:00:00,2338
3126,2006-10-08 16:00:00,2405
3126,2006-10-08 17:00:00,2363
3126,2006-10-08 18:00:00,1833
3126,2006-10-08 19:00:00,1354
3126,2006-10-08 20:00:00,1098
3126,2006-10-08 21:00:00,1095
3126,2006-10-08 22:00:00,761
3126,2006-10-08 23:00:00,433
3126,2006-10-09 00:00:00,229
3126,2006-10-09 01:00:00,106
3126,2006-10-09 02:00:00,72
3126,2006-10-09 03:00:00,75
3126,2006-10-09 04:00:00,135
3126,2006-10-09 05:00:00,337
3126,2006-10-09 06:00:00,1591
3126,2006-10-09 07:00:00,3179
3126,2006-10-09 08:00:00,3095
3126,2006-10-09 09:00:00,2705
3126,2006-10-09 10:00:00,2239
3126,2006-10-09 11:00:00,2183
3126,2006-10-09 12:00:00,2199
3126,2006-10-09 13:00:00,2286
3126,2006-10-09 14:00:00,2273
3126,2006-10-09 15:00:00,2544
3126,2006-10-09 16:00:00,3141
3126,2006-10-09 17:00:00,3276
3126,2006-10-09 18:00:00,2825
3126,2006-10-09 19:00:00,1868
3126,2006-10-09 20:00:00,1326
3126,2006-10-09 21:00:00,1286
3126,2006-10-09 22:00:00,880
3126,2006-10-09 23:00:00,383
3126,2006-10-10 00:00:00,217
3126,2006-10-10 01:00:00,102
3126,2006-10-10 02:00:00,80
3126,2006-10-10 03:00:00,82
3126,2006-10-10 04:00:00,129
3126,2006-10-10 05:00:00,379
3126,2006-10-10 06:00:00,1618
3126,2006-10-10 07:00:00,3144
3126,2006-10-10 08:00:00,3287
3126,2006-10-10 09:00:00,2784
3126,2006-10-10 10:00:00,2352
3126,2006-10-10 11:00:00,2348
3126,2006-10-10 12:00:00,2408
3126,2006-10-10 13:00:00,2243
3126,2006-10-10 14:00:00,2385
3126,2006-10-10 15:00:00,2573
3126,2006-10-10 16:00:00,3226
3126,2006-10-10 17:00:00,3304
3126,2006-10-10 18:00:00,2847
3126,2006-10-10 19:00:00,2078
3126,2006-10-10 20:00:00,1652
3126,2006-10-10 21:00:00,1578
3126,2006-10-10 22:00:00,1228
3126,2006-10-10 23:00:00,651
3126,2006-10-11 00:00:00,288
3126,2006-10-11 01:00:00,126
3126,2006-10-11 02:00:00,121
3126,2006-10-11 03:00:00,86
3126,2006-10-11 04:00:00,145
3126,2006-10-11 05:00:00,425
3126,2006-10-11 06:00:00,1713
3126,2006-10-11 07:00:00,3281
3126,2006-10-11 08:00:00,3209
3126,2006-10-11 09:00:00,2805
3126,2006-10-11 10:00:00,2439
3126,2006-10-11 11:00:00,2349
3126,2006-10-11 12:00:00,2391
3126,2006-10-11 13:00:00,2285
3126,2006-10-11 14:00:00,2432
3126,2006-10-11 15:00:00,2557
3126,2006-10-11 16:00:00,3108
3126,2006-10-11 17:00:00,3299
3126,2006-10-11 18:00:00,3005
3126,2006-10-11 19:00:00,2051
3126,2006-10-11 20:00:00,1555
3126,2006-10-11 21:00:00,1483
3126,2006-10-11 22:00:00,1202
